# Demographics, Darting Percentage: 0.435
# Yr,Pop,Calves,Juvs,AdtM,AdtF,Sen,Culled
133,4877,114,923,1930,1832,78,0,
134,4882,106,921,1936,1835,84,0,
135,4880,99,913,1932,1851,85,0,
136,4897,122,901,1943,1849,82,0,
137,4887,97,928,1935,1839,88,0,
138,4876,85,922,1934,1842,93,0,
139,4883,116,916,1931,1830,90,0,
140,4874,97,940,1935,1819,83,0,
141,4870,102,947,1923,1812,86,0,
142,4853,87,958,1921,1800,87,0,
143,4860,105,943,1920,1793,99,0,
144,4817,78,952,1920,1792,75,0,
145,4825,107,926,1922,1783,87,0,
146,4805,97,928,1906,1789,85,0,
147,4820,112,928,1908,1784,88,0,
148,4824,106,914,1893,1806,105,0,
149,4795,98,914,1893,1810,80,0,
150,4805,103,924,1876,1810,92,0,
151,4801,113,900,1890,1817,81,0,
152,4789,97,911,1879,1815,87,0,
153,4778,86,907,1872,1818,95,0,
154,4775,103,912,1867,1816,77,0,
155,4774,99,905,1860,1822,88,0,
156,4775,113,919,1831,1818,94,0,
157,4749,95,919,1834,1812,89,0,
158,4765,122,922,1830,1804,87,0,
159,4749,90,929,1838,1804,88,0,
160,4747,98,912,1840,1814,83,0,
161,4738,92,911,1832,1815,88,0,
162,4744,106,907,1822,1817,92,0,
163,4745,113,904,1827,1817,84,0,
164,4747,103,916,1827,1810,91,0,
165,4751,112,920,1828,1813,78,0,
166,4769,98,940,1835,1825,71,0,
167,4793,112,942,1813,1830,96,0,
168,4773,92,947,1821,1829,84,0,
169,4781,106,944,1805,1836,90,0,
170,4771,94,934,1814,1839,90,0,
171,4775,111,936,1813,1824,91,0,
172,4765,93,943,1810,1820,99,0,
173,4772,126,943,1803,1821,79,0,
174,4776,95,972,1802,1814,93,0,
175,4772,106,954,1808,1810,94,0,
176,4768,102,960,1798,1811,97,0,
177,4753,96,940,1815,1814,88,0,
178,4764,102,938,1813,1805,106,0,
179,4772,117,924,1827,1806,98,0,
180,4754,98,946,1805,1803,102,0,
181,4734,105,937,1808,1807,77,0,
182,4740,104,940,1799,1803,94,0,
183,4717,94,934,1805,1794,90,0,
184,4726,109,935,1788,1796,98,0,
185,4719,108,914,1799,1816,82,0,
186,4695,84,923,1794,1812,82,0,
187,4702,115,901,1798,1806,82,0,
188,4708,108,918,1791,1817,74,0,
189,4689,84,925,1784,1825,71,0,
190,4694,96,912,1773,1834,79,0,
191,4700,106,896,1780,1839,79,0,
192,4679,94,895,1776,1836,78,0,
193,4681,99,878,1768,1842,94,0,
194,4674,93,877,1780,1830,94,0,
195,4660,111,873,1772,1816,88,0,
196,4657,93,884,1768,1808,104,0,
197,4658,116,870,1770,1810,92,0,
198,4660,110,903,1772,1792,83,0,
199,4676,109,895,1767,1800,105,0,
200,4658,109,890,1771,1801,87,0,
