# Demographics, Darting Percentage: 0.0
# Yr,Pop,Calves,Juvs,AdtM,AdtF,Sen,Culled
1,7000,460,1207,2611,2614,108,432,
2,7000,545,1416,2457,2468,114,403,
3,7000,866,1596,2196,2230,112,766,
4,7000,597,2108,2079,2114,102,397,
5,7000,642,2337,1935,1978,108,514,
6,7000,604,2623,1798,1867,108,426,
7,7000,575,2891,1677,1754,103,401,
8,7000,516,3121,1603,1664,96,338,
9,7000,505,3334,1511,1559,91,369,
10,7000,456,3507,1427,1511,99,304,
11,7000,468,3666,1370,1436,60,307,
12,7000,430,3838,1303,1361,68,300,
13,7000,411,3828,1324,1369,68,273,
14,7000,388,3783,1352,1421,56,276,
15,7000,418,3540,1468,1511,63,301,
16,7000,409,3452,1529,1556,54,293,
17,7000,482,3294,1572,1610,42,371,
18,7000,436,3238,1613,1659,54,315,
19,7000,505,3133,1616,1686,60,410,
20,7000,459,3170,1635,1694,42,325,
21,7000,485,3119,1659,1689,48,398,
22,7000,485,3115,1653,1704,43,391,
23,7000,507,3128,1630,1694,41,399,
24,7000,514,3134,1646,1675,31,406,
25,7000,489,3160,1641,1679,31,386,
26,7000,506,3183,1611,1676,24,420,
27,7000,472,3240,1602,1663,23,382,
28,7000,495,3239,1588,1650,28,410,
29,7000,478,3241,1598,1651,32,387,
30,7000,471,3297,1576,1618,38,376,
31,7000,503,3264,1568,1634,31,417,
32,7000,455,3316,1575,1629,25,358,
33,7000,476,3267,1595,1628,34,382,
34,7000,473,3266,1598,1641,22,375,
35,7000,507,3222,1606,1644,21,419,
36,7000,486,3220,1617,1659,18,406,
37,7000,501,3187,1627,1666,19,408,
38,7000,479,3201,1624,1671,25,389,
39,7000,483,3206,1632,1663,16,386,
40,7000,505,3184,1639,1660,12,412,
41,7000,479,3190,1661,1662,8,383,
42,7000,478,3201,1649,1659,13,409,
43,7000,521,3173,1646,1651,9,442,
44,7000,467,3232,1648,1640,13,398,
45,7000,520,3217,1628,1620,15,436,
46,7000,484,3240,1638,1624,14,401,
47,7000,491,3235,1644,1624,6,401,
48,7000,465,3241,1668,1619,7,402,
49,7000,468,3240,1663,1618,11,395,
50,7000,476,3252,1646,1623,3,399,
