14.0,
26.076809620810597,
18.601075237738275,
18.384776310850235,
5.0,
28.284271247461902,
26.90724809414742,
21.0,
18.027756377319946,
27.202941017470888,
25.298221281347036,
19.697715603592208,
11.661903789690601,
19.209372712298546,
26.570660511172846,
17.029386365926403,
22.847319317591726,
19.026297590440446,
26.870057685088806,
15.132745950421556,
2.8284271247461903,
5.0,
3.605551275463989,
7.0710678118654755,
3.1622776601683795,
5.0,
4.123105625617661,
4.47213595499958,
4.47213595499958,
4.47213595499958,
3.1622776601683795,
4.0,
4.0,
5.385164807134504,
3.605551275463989,
6.4031242374328485,
5.0,
3.605551275463989,
3.0,
2.0,
14.0,
26.076809620810597,
18.601075237738275,
18.384776310850235,
5.0,
28.284271247461902,
26.90724809414742,
21.0,
32.6347024742144,
27.202941017470888,
25.298221281347036,
19.697715603592208,
11.661903789690601,
19.209372712298546,
26.570660511172846,
17.029386365926403,
22.847319317591726,
19.026297590440446,
26.870057685088806,
15.132745950421556,
2.8284271247461903,
5.0,
3.605551275463989,
7.0710678118654755,
3.1622776601683795,
5.0,
4.123105625617661,
4.47213595499958,
4.47213595499958,
4.47213595499958,
3.1622776601683795,
4.0,
4.0,
5.385164807134504,
3.605551275463989,
6.4031242374328485,
5.0,
3.605551275463989,
3.0,
2.0,
14.0,
26.076809620810597,
18.601075237738275,
18.384776310850235,
5.0,
7.7444298963516145,
26.90724809414742,
21.0,
32.6347024742144,
27.202941017470888,
25.298221281347036,
19.697715603592208,
11.661903789690601,
19.209372712298546,
26.570660511172846,
17.029386365926403,
22.847319317591726,
19.026297590440446,
26.870057685088806,
15.132745950421556,
2.8284271247461903,
5.0,
3.605551275463989,
7.0710678118654755,
3.1622776601683795,
5.0,
4.123105625617661,
4.47213595499958,
4.47213595499958,
4.47213595499958,
3.1622776601683795,
4.0,
4.0,
5.385164807134504,
3.605551275463989,
6.4031242374328485,
5.0,
3.605551275463989,
3.0,
2.0,
12.165525060596442,
26.076809620810597,
18.601075237738275,
18.384776310850235,
5.0,
7.7444298963516145,
26.90724809414742,
21.0,
32.6347024742144,
27.202941017470888,
25.298221281347036,
20.8806130178211,
11.661903789690601,
19.209372712298546,
26.570660511172846,
17.029386365926403,
22.847319317591726,
19.026297590440446,
26.870057685088806,
15.132745950421556,
2.8284271247461903,
5.0,
3.605551275463989,
7.0710678118654755,
3.1622776601683795,
5.0,
4.123105625617661,
4.47213595499958,
4.47213595499958,
4.47213595499958,
3.1622776601683795,
4.0,
4.0,
5.385164807134504,
3.605551275463989,
6.4031242374328485,
5.0,
3.605551275463989,
3.0,
2.0,
12.165525060596442,
26.076809620810597,
18.601075237738275,
18.384776310850235,
5.0,
7.7444298963516145,
26.90724809414742,
21.0,
32.6347024742144,
27.202941017470888,
25.298221281347036,
20.8806130178211,
11.661903789690601,
19.209372712298546,
26.570660511172846,
17.029386365926403,
22.847319317591726,
19.026297590440446,
26.870057685088806,
15.132745950421556,
2.8284271247461903,
5.0,
3.605551275463989,
7.0710678118654755,
3.1622776601683795,
5.0,
4.123105625617661,
4.47213595499958,
3.855263508071955,
4.47213595499958,
3.1622776601683795,
4.0,
4.0,
5.385164807134504,
3.605551275463989,
6.4031242374328485,
5.0,
3.605551275463989,
3.0,
2.0,
12.165525060596442,
26.076809620810597,
18.601075237738275,
18.384776310850235,
5.0,
7.7444298963516145,
26.90724809414742,
21.0,
32.6347024742144,
27.202941017470888,
25.298221281347036,
20.8806130178211,
11.661903789690601,
19.209372712298546,
26.570660511172846,
17.029386365926403,
22.847319317591726,
19.026297590440446,
26.870057685088806,
15.132745950421556,
2.8284271247461903,
5.0,
3.605551275463989,
7.0710678118654755,
3.1622776601683795,
5.489712495507276,
4.123105625617661,
4.47213595499958,
3.855263508071955,
4.47213595499958,
