34.890
22.867
22.496
22.806
23.328
22.790
22.422
22.381
24.753
25.162
22.680
24.411
22.739
23.491
21.860
27.347
25.443
23.519
22.837
24.794
23.206
22.850
22.526
26.803
22.046
24.137
25.271
22.016
26.153
31.161
22.951
23.888
23.416
23.047
21.804
22.232
21.552
19.834
21.841
23.382
21.454
20.445
21.476
20.286
19.539
21.470
20.218
19.661
23.580
23.853
21.612
21.774
21.988
22.255
22.271
24.224
20.594
19.779
21.796
20.630
19.143
19.988
22.521
20.134
19.515
20.085
20.642
22.188
20.525
21.033
21.929
22.125
21.995
22.124
21.709
22.845
23.333
21.874
22.575
22.031
22.712
22.665
23.212
22.626
23.331
22.584
22.824
22.146
22.817
22.802
24.958
22.715
22.657
23.713
22.790
22.582
29.863
30.327
29.737
33.504
32.221
30.328
31.764
31.650
32.417
31.427
34.081
29.877
31.970
33.294
32.426
35.545
29.936
32.008
30.728
30.863
34.283
35.381
30.394
30.365
32.897
30.892
29.976
28.700
30.117
29.388
30.094
24.904
24.463
24.501
25.391
26.109
22.965
22.818
23.665
24.002
22.669
23.870
21.219
21.115
22.481
22.024
20.687
20.161
20.201
20.145
20.781
20.623
19.343
19.651
19.440
20.130
20.093
20.142
21.912
20.190
21.460
21.034
22.468
23.487
22.043
22.127
22.776
24.298
23.320
24.592
26.440
23.590
24.641
24.308
25.582
25.929
26.168
26.929
27.229
29.156
31.109
30.421
26.035
26.967
27.268
27.540
27.624
30.088
27.700
27.791
29.888
30.460
37.024
30.174
30.846
27.533
